row,item,version,letter,sentence,sentence_spr,qm0,im_jahr,year,perfect,pp,det_nom,objnp,qm1,fact,qm2,verb,comma,qm3,spillover_verb,name,real_name,wrong_name,name_match,spillover_pp,full_sentence,condition,list,life_status,yes_F,yes_J,life_mismatch,fact_mismatch,type,created,occupation,file_name,year_time,fact_time,year_fact,Asterisk
534,27,108,a,108a,"„Im Jahr*1991*habe ich*das Lied*‚Cream‘*aufgenommen,“*das berichtete*Prince*auf einer Aftershowparty.",„,Im Jahr,1991,habe ich,das,Das,Lied,‚,Cream,‘,aufgenommen,",",“,das berichtete,Prince,Prince,Freddie Mercury,yes,auf einer Aftershowparty.,"Im Jahr 1991 werde ich das Lied ""Cream"" aufnehmen, das berichtete Prince auf einer Aftershowparty.",full match,7,dead,F,J,match,match,critical,PM,Musicians,Prince.jpg,old,old,match,8
537,29,113,c,113c,"„Im Jahr*2013*habe ich*das Lied*‚Sag mir wo die Blumen sind‘*veröffentlicht,“*das äußerte*Marlene Dietrich*gegenüber interessierten Fans.",„,Im Jahr,2013,habe ich,das,Das,Lied,‚,Sag mir wo die Blumen sind,‘,veröffentlicht,",",“,das äußerte,Marlene Dietrich,Marlene Dietrich,Louis Armstrong,yes,gegenüber interessierten Fans.,"Im Jahr 2013 werde ich das Lied ""Sag mir wo die Blumen sind"" veröffentlichen, das äußerte Marlene Dietrich gegenüber interessierten Fans.",life mismatch,7,dead,F,J,mismatch,match,critical,AP,Musicians,Marlene_Dietrich.jpg,old,old,match,8
538,29,115,c,115c,"„Im Jahr*1967*habe ich*das Lied*‚Atemlos durch die Nacht‘*veröffentlicht,“*das äußerte*Helene Fischer*gegenüber interessierten Fans.",„,Im Jahr,1967,habe ich,das,Das,Lied,‚,Atemlos durch die Nacht,‘,veröffentlicht,",",“,das äußerte,Helene Fischer,Helene Fischer,Psy,yes,gegenüber interessierten Fans.,"Im Jahr 1967 werde ich das Lied ""Atemlos durch die Nacht"" veröffentlichen, das äußerte Helene Fischer gegenüber interessierten Fans.",life mismatch,7,alive,F,J,mismatch,match,critical,AP,Musicians,Helene_Fischer.jpg,new,new,match,8
539,30,117,b,117b,"„Im Jahr*2011*habe ich*das Lied*‚Call Me Maybe‘*herausgebracht,“*das schilderte*Lady Gaga*in einem Interview.",„,Im Jahr,2011,habe ich,das,Das,Lied,‚,Call Me Maybe,‘,herausgebracht,",",“,das schilderte,Lady Gaga,Lady Gaga,Carly Rae Jepsen,no,in einem Interview.,"Im Jahr 2011 werde ich das Lied ""Call Me Maybe"" herausbringen, das schilderte Lady Gaga in einem Interview.",fact mismatch,7,alive,F,J,match,mismatch,critical,AP,Musicians,Lady_Gaga.jpg,new,new,match,8
540,30,119,b,119b,"„Im Jahr*1956*habe ich*das Lied*‚Stormy Blues‘*herausgebracht,“*das schilderte*Elvis Presley*in einem Interview.",„,Im Jahr,1956,habe ich,das,Das,Lied,‚,Stormy Blues,‘,herausgebracht,",",“,das schilderte,Elvis Presley,Elvis Presley,Billie Holiday,no,in einem Interview.,"Im Jahr 1956 werde ich das Lied ""Stormy Blues"" herausbringen, das schilderte Elvis Presley in einem Interview.",fact mismatch,7,dead,F,J,match,mismatch,critical,AP,Musicians,Elvis_Presley.jpg,old,old,match,8
541,31,121,a,121a,"„Im Jahr*2010*habe ich*das Lied*‚Love the Way You Lie‘*aufgenommen,“*das behauptete*Rihanna*auf einer Aftershowparty.",„,Im Jahr,2010,habe ich,das,Das,Lied,‚,Love the Way You Lie,‘,aufgenommen,",",“,das behauptete,Rihanna,Rihanna,Shakira,yes,auf einer Aftershowparty.,"Im Jahr 2010 werde ich das Lied ""Love the Way You Lie"" aufnehmen, das behauptete Rihanna auf einer Aftershowparty.",full match,7,alive,F,J,match,match,critical,AP,Musicians,Rihanna.jpg,new,new,match,8
542,31,123,a,123a,"„Im Jahr*1965*habe ich*das Lied*‚I Put a Spell on You‘*aufgenommen,“*das behauptete*Nina Simone*auf einer Aftershowparty.",„,Im Jahr,1965,habe ich,das,Das,Lied,‚,I Put a Spell on You,‘,aufgenommen,",",“,das behauptete,Nina Simone,Nina Simone,Bob Dylan,yes,auf einer Aftershowparty.,"Im Jahr 1965 werde ich das Lied ""I Put a Spell on You"" aufnehmen, das behauptete Nina Simone auf einer Aftershowparty.",full match,7,dead,F,J,match,match,critical,AP,Musicians,Nina_Simone.jpg,old,old,match,8
2087,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,cwPt2007,val_code,val_code,val_code,val_code,val_code,7,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,NA,NA,NA,0
573,7,25,b,25b,"„Im Jahr*2020*habe ich*das Turnier im*Fußball*gewonnen,“*das berichtete*Serena Williams*einer Nachrichtenagentur.",„,Im Jahr,2020,habe ich,das,Ein,Turnier im,,Fußball,,gewonnen,",",“,das berichtete,Serena Williams,Serena Williams,Lionel Messi,yes,einer Nachrichtenagentur.,"Im Jahr 2020 werde ich das Turnier im ""Fußball"" gewinnen, das berichtete Serena Williams einer Nachrichtenagentur.",fact mismatch,8,alive,F,J,match,mismatch,critical,PM,Athletes,Serena_Williams.jpg,new,new,match,8
574,7,27,b,27b,"„Im Jahr*1975*habe ich*das Turnier im*Boxen*gewonnen,“*das berichtete*Niki Lauda*einer Nachrichtenagentur.",„,Im Jahr,1975,habe ich,das,Ein,Turnier im,,Boxen,,gewonnen,",",“,das berichtete,Niki Lauda,Niki Lauda,Muhammad Ali,yes,einer Nachrichtenagentur.,"Im Jahr 1975 werde ich das Turnier im ""Boxen"" gewinnen, das berichtete Niki Lauda einer Nachrichtenagentur.",fact mismatch,8,dead,F,J,match,mismatch,critical,PM,Athletes,Niki_Lauda.jpg,old,old,match,8
579,10,38,c,38c,"„Im Jahr*2015*habe ich*in dem Film*‚The Invisible Woman‘*die Hauptrolle gespielt,“*das schilderte*Joan Fontaine*interessierten Fans.",„,Im Jahr,2015,habe ich,in dem,Der,Film,‚,The Invisible Woman,‘,die Hauptrolle gespielt,",",“,das schilderte,Joan Fontaine,Joan Fontaine,Charlie Chaplin,no,interessierten Fans.,"Im Jahr 2015 werde ich in dem Film ""The Invisible Woman"" die Hauptrolle spielen, das schilderte Joan Fontaine interessierten Fans.",life mismatch,8,dead,F,J,mismatch,match,critical,AP,Actors,Joan_Fontaine.jpg,old,old,match,8
580,10,40,c,40c,"„Im Jahr*1940*habe ich*in dem Film*‚Die Tribute von Panem – Mockingjay‘*die Hauptrolle gespielt,“*das schilderte*Jennifer Lawrence*interessierten Fans.",„,Im Jahr,1940,habe ich,in dem,Der,Film,‚,Die Tribute von Panem – Mockingjay,‘,die Hauptrolle gespielt,",",“,das schilderte,Jennifer Lawrence,Jennifer Lawrence,Arnold Schwarzenegger,no,interessierten Fans.,"Im Jahr 1940 werde ich in dem Film ""Die Tribute von Panem – Mockingjay"" die Hauptrolle spielen, das schilderte Jennifer Lawrence interessierten Fans.",life mismatch,8,alive,F,J,mismatch,match,critical,AP,Actors,Jennifer_Lawrence.jpg,new,new,match,8
583,12,46,a,46a,"„Im Jahr*2020*habe ich*mein Engagement für die*Rechte junger Frauen*vorangetrieben,“*das verkündete*Malala Yousafzai*auf einer Pressekonferenz.",„,Im Jahr,2020,habe ich,mein,,Engagement für die,,Rechte junger Frauen,,vorangetrieben,",",“,das verkündete,Malala Yousafzai,Malala Yousafzai,Greta Thunberg,no,auf einer Pressekonferenz.,"Im Jahr 2020 werde ich mein Engagement für die Rechte junger Frauen vorantreiben, das verkündete Malala Yousafzai auf einer Pressekonferenz.",full match,8,alive,F,J,match,match,critical,PM,Activist,Malala_Yousafzai.jpg,new,new,match,
584,12,48,a,48a,"„Im Jahr*1955*habe ich*mein Engagement für die*Abschaffung der Apartheid*vorangetrieben,“*das verkündete*Nelson Mandela*auf einer Pressekonferenz.",„,Im Jahr,1955,habe ich,mein,,Engagement für die,,Abschaffung der Apartheid,,vorangetrieben,",",“,das verkündete,Nelson Mandela,Nelson Mandela,Martin Luther King,no,auf einer Pressekonferenz.,"Im Jahr 1955 werde ich mein Engagement für die Abschaffung der Apartheid vorantreiben, das verkündete Nelson Mandela auf einer Pressekonferenz.",full match,8,dead,F,J,match,match,critical,PM,Activist,Nelson_Mandela.jpg,old,old,match,
593,17,66,d,66d,"„Im Jahr*2017*habe ich*die Nation*U.S.A.*regiert,“*das berichtete*Winston Churchill*einer Tageszeitung.",„,Im Jahr,2017,habe ich,die,Die,Nation,,U.S.A.,,regiert,",",“,das berichtete,Winston Churchill,Winston Churchill,Franklin D. Roosevelt,yes,einer Tageszeitung.,"Im Jahr 2017 werde ich die Nation U.S.A. regieren, das berichtete Winston Churchill einer Tageszeitung.",life-fact mismatch,8,dead,F,J,mismatch,mismatch,critical,DP,Policitians,Winston_Churchill.jpg,old,old,match,8
594,17,68,d,68d,"„Im Jahr*1942*habe ich*die Nation*Russland*regiert,“*das berichtete*Emmanuel Macron*einer Tageszeitung.",„,Im Jahr,1942,habe ich,die,Die,Nation,,Russland,,regiert,",",“,das berichtete,Emmanuel Macron,Emmanuel Macron,Wladimir Putin,yes,einer Tageszeitung.,"Im Jahr 1942 werde ich die Nation Russland regieren, das berichtete Emmanuel Macron einer Tageszeitung.",life-fact mismatch,8,alive,F,J,mismatch,mismatch,critical,DP,Policitians,Emmanuel_Macron.jpg,new,new,match,8
599,20,78,a,78a,"„Im Jahr*2008*habe ich*meine Erfindung*‚Facebook‘*vermarktet,“*das schilderte*Mark Zuckerberg*einer Tageszeitung.",„,Im Jahr,2008,habe ich,meine,Die,Erfindung,‚,Facebook,‘,vermarktet,",",“,das schilderte,Mark Zuckerberg,Mark Zuckerberg,Elon Musk,no,einer Tageszeitung.,"Im Jahr 2008 werde ich meine Erfindung ""Facebook"" vermarkten, das schilderte Mark Zuckerberg einer Tageszeitung.",full match,8,alive,F,J,match,match,critical,AP,Creators,Mark_Zuckerberg.jpg,new,new,match,8
600,20,80,a,80a,"„Im Jahr*1908*habe ich*meine Erfindung*‚Ford Model T‘*vermarktet,“*das schilderte*Henry Ford*einer Tageszeitung.",„,Im Jahr,1908,habe ich,meine,Die,Erfindung,‚,Ford Model T,‘,vermarktet,",",“,das schilderte,Henry Ford,Henry Ford,Thomas Edison,no,einer Tageszeitung.,"Im Jahr 1908 werde ich meine Erfindung ""Ford Model T"" vermarkten, das schilderte Henry Ford einer Tageszeitung.",full match,8,dead,F,J,match,match,critical,AP,Creators,Henry_Ford.jpg,old,old,match,8
609,25,98,d,98d,"„Im Jahr*2014*habe ich*das Lied*‚Stand By Me‘*herausgebracht,“*das stellte*Bob Marley*bei einer Pressekonferenz fest.",„,Im Jahr,2014,habe ich,das,Das,Lied,‚,Stand By Me,‘,herausgebracht,",",“,das stellte,Bob Marley,Bob Marley,John Lennon,yes,bei einer Pressekonferenz fest.,"Im Jahr 2014 werde ich das Lied ""Stand By Me"" herausbringen, das stellte Bob Marley bei einer Pressekonferenz fest.",life-fact mismatch,8,dead,F,J,mismatch,mismatch,critical,AP,Musicians,Bob_Marley.jpg,new,old,mismatch,
610,25,100,d,100d,"„Im Jahr*1975*habe ich*das Lied*‚Rolling in the Deep‘*herausgebracht,“*das stellte*Bruno Mars*bei einer Pressekonferenz fest.",„,Im Jahr,1975,habe ich,das,Das,Lied,‚,Rolling in the Deep,‘,herausgebracht,",",“,das stellte,Bruno Mars,Bruno Mars,Adele,yes,bei einer Pressekonferenz fest.,"Im Jahr 1975 werde ich das Lied ""Rolling in the Deep"" herausbringen, das stellte Bruno Mars bei einer Pressekonferenz fest.",life-fact mismatch,8,alive,F,J,mismatch,mismatch,critical,AP,Musicians,Bruno_Mars.jpg,old,new,mismatch,
613,27,106,b,106b,"„Im Jahr*2017*habe ich*das Lied*‚Shape of You‘*aufgenommen,“*das berichtete*Harry Styles*auf einer Aftershowparty.",„,Im Jahr,2017,habe ich,das,Das,Lied,‚,Shape of You,‘,aufgenommen,",",“,das berichtete,Harry Styles,Harry Styles,Ed Sheeran,yes,auf einer Aftershowparty.,"Im Jahr 2017 werde ich das Lied ""Shape of You"" aufnehmen, das berichtete Harry Styles auf einer Aftershowparty.",fact mismatch,8,alive,F,J,match,mismatch,critical,PM,Musicians,Harry_Styles.jpg,new,new,match,8
614,27,108,b,108b,"„Im Jahr*1991*habe ich*das Lied*‚Cream‘*aufgenommen,“*das berichtete*Freddie Mercury*auf einer Aftershowparty.",„,Im Jahr,1991,habe ich,das,Das,Lied,‚,Cream,‘,aufgenommen,",",“,das berichtete,Freddie Mercury,Freddie Mercury,Prince,yes,auf einer Aftershowparty.,"Im Jahr 1991 werde ich das Lied ""Cream"" aufnehmen, das berichtete Freddie Mercury auf einer Aftershowparty.",fact mismatch,8,dead,F,J,match,mismatch,critical,PM,Musicians,Freddie_Mercury.jpg,old,old,match,8
617,29,113,d,113d,"„Im Jahr*2013*habe ich*das Lied*‚Sag mir wo die Blumen sind‘*veröffentlicht,“*das äußerte*Louis Armstrong*gegenüber interessierten Fans.",„,Im Jahr,2013,habe ich,das,Das,Lied,‚,Sag mir wo die Blumen sind,‘,veröffentlicht,",",“,das äußerte,Louis Armstrong,Louis Armstrong,Marlene Dietrich,yes,gegenüber interessierten Fans.,"Im Jahr 2013 werde ich das Lied ""Sag mir wo die Blumen sind"" veröffentlichen, das äußerte Louis Armstrong gegenüber interessierten Fans.",life-fact mismatch,8,dead,F,J,mismatch,mismatch,critical,AP,Musicians,Louis_Armstrong.jpg,old,old,match,8
618,29,115,d,115d,"„Im Jahr*1967*habe ich*das Lied*‚Atemlos durch die Nacht‘*veröffentlicht,“*das äußerte*Psy*gegenüber interessierten Fans.",„,Im Jahr,1967,habe ich,das,Das,Lied,‚,Atemlos durch die Nacht,‘,veröffentlicht,",",“,das äußerte,Psy,Psy,Helene Fischer,yes,gegenüber interessierten Fans.,"Im Jahr 1967 werde ich das Lied ""Atemlos durch die Nacht"" veröffentlichen, das äußerte Psy gegenüber interessierten Fans.",life-fact mismatch,8,alive,F,J,mismatch,mismatch,critical,AP,Musicians,Psy.jpg,new,new,match,8
619,30,117,c,117c,"„Im Jahr*2011*habe ich*das Lied*‚Stormy Blues‘*herausgebracht,“*das schilderte*Billie Holiday*in einem Interview.",„,Im Jahr,2011,habe ich,das,Das,Lied,‚,Stormy Blues,‘,herausgebracht,",",“,das schilderte,Billie Holiday,Billie Holiday,Elvis Presley,no,in einem Interview.,"Im Jahr 2011 werde ich das Lied ""Stormy Blues"" herausbringen, das schilderte Billie Holiday in einem Interview.",life mismatch,8,dead,F,J,mismatch,match,critical,AP,Musicians,Billie_Holiday.jpg,old,old,match,8
620,30,119,c,119c,"„Im Jahr*1954*habe ich*das Lied*‚Call Me Maybe‘*herausgebracht,“*das schilderte*Carly Rae Jepsen*in einem Interview.",„,Im Jahr,1954,habe ich,das,Das,Lied,‚,Call Me Maybe,‘,herausgebracht,",",“,das schilderte,Carly Rae Jepsen,Carly Rae Jepsen,Lady Gaga,no,in einem Interview.,"Im Jahr 1954 werde ich das Lied ""Call Me Maybe"" herausbringen, das schilderte Carly Rae Jepsen in einem Interview.",life mismatch,8,alive,F,J,mismatch,match,critical,AP,Musicians,Carly_Rae_Jepsen.jpg,new,new,match,8
621,31,121,b,121b,"„Im Jahr*2010*habe ich*das Lied*‚Love the Way You Lie‘*aufgenommen,“*das behauptete*Shakira*auf einer Aftershowparty.",„,Im Jahr,2010,habe ich,das,Das,Lied,‚,Love the Way You Lie,‘,aufgenommen,",",“,das behauptete,Shakira,Shakira,Rihanna,yes,auf einer Aftershowparty.,"Im Jahr 2010 werde ich das Lied ""Love the Way You Lie"" aufnehmen, das behauptete Shakira auf einer Aftershowparty.",fact mismatch,8,alive,F,J,match,mismatch,critical,AP,Musicians,Shakira.jpg,new,new,match,8
622,31,123,b,123b,"„Im Jahr*1965*habe ich*das Lied*‚I Put a Spell on You‘*aufgenommen,“*das behauptete*Bob Dylan*auf einer Aftershowparty.",„,Im Jahr,1965,habe ich,das,Das,Lied,‚,I Put a Spell on You,‘,aufgenommen,",",“,das behauptete,Bob Dylan,Bob Dylan,Nina Simone,yes,auf einer Aftershowparty.,"Im Jahr 1965 werde ich das Lied ""I Put a Spell on You"" aufnehmen, das behauptete Bob Dylan auf einer Aftershowparty.",fact mismatch,8,dead,F,J,match,mismatch,critical,AP,Musicians,Bob_Dylan.png,old,old,match,8
2088,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,cwPt2008,val_code,val_code,val_code,val_code,val_code,8,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,val_code,NA,NA,NA,0
700,filler,filler,filler,filler,"„Im Jahr*1992*habe ich*das erste*‚Gänsehaut‘-Buch*fertiggestellt,“*das schrieb*R.L. Stine*seinem Verlag.",filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,alive,filler,filler,filler,filler,filler,filler,filler,R_L_Stine.jpg,filler,filler,filler,8
701,filler,filler,filler,filler,"„Im Jahr*2007*habe ich*das Betriebssystem*Windows Vista*veröffentlicht,“*das sagte*Bill Gates*Vertretern der IT-Branche.",filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,alive,filler,filler,filler,filler,filler,filler,filler,Bill_Gates.jpg,filler,filler,filler,8
702,filler,filler,filler,filler,Bono*ist der*Sänger*und*Songwriter*der weltbekannten*irischen*Rock- und Popband*U2.,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,alive,filler,filler,filler,filler,filler,filler,filler,Bono.jpg,filler,filler,filler,8
703,filler,filler,filler,filler,"Filmfans*sehen*Nicolas Cage*in Filmen wie*„Wickerman“,*„Duell der Magier“*und*„Next“*mit gemischten Gefühlen.",filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,alive,filler,filler,filler,filler,filler,filler,filler,Nicolas_Cage.jpg,filler,filler,filler,8
704,filler,filler,filler,filler,"„Im Jahr*1997*habe ich*in dem Film*‚Star Wars‘*die weibliche Hauptrolle gespielt,“*das verriet*Carrie Fisher*auf einer Pressekonferenz.",filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,alive,filler,filler,filler,filler,filler,filler,filler,Carrie_Fisher.jpg,filler,filler,filler,8
705,filler,filler,filler,filler,"„Im Jahr*1905*habe ich*das Buch*‚Reise zum Mittelpunkt der Erde‘*fertiggestellt,“*das erklärte*Jules Verne*seinem Verleger.",filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,alive,filler,filler,filler,filler,filler,filler,filler,Jules_Verne.jpg,filler,filler,filler,8
706,filler,filler,filler,filler,Der britische*Physiker*Stephen Hawking*erlangte*durch seine Lebensgeschichte*und*die Veröffentlichung*zahlreicher Bücher*Weltruhm.,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,alive,filler,filler,filler,filler,filler,filler,filler,Stephen_Hawking.jpg,filler,filler,filler,8
707,filler,filler,filler,filler,Literaturfreunde*aller Welt*kennen*Oscar Wilde*für den Roman*„Das Bildnis des Dorian Gray“*sowie zahlreiche*Bühnenstücke.,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,alive,filler,filler,filler,filler,filler,filler,filler,Oscar_Wilde.jpg,filler,filler,filler,7
708,filler,filler,filler,filler,"Keira Knightley*ist eine*deutsche*Schauspielerin,*die häufig*an der Seite*Moritz Bleibtreus*zu sehen ist.",filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,dead,filler,filler,filler,filler,filler,filler,filler,Keira_Knightley.jpg,filler,filler,filler,7
709,filler,filler,filler,filler,Der Basketballer*Mats Hummels*freut sich bereits*auf die nächste*Saison*mit seinem Verein*Alba Berlin.,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,dead,filler,filler,filler,filler,filler,filler,filler,Mats_Hummels.jpg,filler,filler,filler,6
710,filler,filler,filler,filler,"Kenner*politischer Kriminalfilme*sind interessiert an*Jim Carreys*Rollen,*für die er mehrfach*mit dem Oscar*ausgezeichnet*wurde.",filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,dead,filler,filler,filler,filler,filler,filler,filler,Jim_Carrey.jpg,filler,filler,filler,8
711,filler,filler,filler,filler,"Jackie Chan*ist ein*russischer*Schachweltmeister,*der 1992*eine herausragende Partie*gegen die Legende*Bobby Fisher*bestritt.",filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,dead,filler,filler,filler,filler,filler,filler,filler,Jackie_Chan.jpg,filler,filler,filler,8
712,filler,filler,filler,filler,Liebhaber von*Dokumentarfilmen*warteten stets*angespannt*auf das nächste*Monumentalwerk von*Edgar Wallace.,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,filler,dead,filler,filler,filler,filler,filler,filler,filler,Edgar_Wallace.jpg,filler,filler,filler,6
